time(s),rank-worker,number-of-nodes,algorithm,thing-measured
0.000824,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004141,12,64,GPU-Cuda,move-block-C-to-global-C
0.247600,12,64,GPU-Cuda,compute-col-block-B
0.000007,12,64,GPU-Cuda,get-ready-allgatherv
0.662352,12,64,GPU-Cuda,perform-allgatherv
0.086924,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012183,12,64,GPU-Cuda,compute-block-C-result
0.000827,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004146,12,64,GPU-Cuda,move-block-C-to-global-C
0.249181,12,64,GPU-Cuda,compute-col-block-B
0.000007,12,64,GPU-Cuda,get-ready-allgatherv
0.679588,12,64,GPU-Cuda,perform-allgatherv
0.084064,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012165,12,64,GPU-Cuda,compute-block-C-result
0.000818,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004134,36,64,GPU-Cuda,move-block-C-to-global-C
0.247500,36,64,GPU-Cuda,compute-col-block-B
0.000007,36,64,GPU-Cuda,get-ready-allgatherv
0.668339,36,64,GPU-Cuda,perform-allgatherv
0.085806,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012445,36,64,GPU-Cuda,compute-block-C-result
0.001101,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.000007,14,64,GPU-Cuda,get-ready-allgatherv
0.670884,14,64,GPU-Cuda,perform-allgatherv
0.086061,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012358,14,64,GPU-Cuda,compute-block-C-result
0.000701,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004164,14,64,GPU-Cuda,move-block-C-to-global-C
0.249341,14,64,GPU-Cuda,compute-col-block-B
0.000007,14,64,GPU-Cuda,get-ready-allgatherv
0.661863,14,64,GPU-Cuda,perform-allgatherv
0.085445,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012371,14,64,GPU-Cuda,compute-block-C-result
0.000691,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004161,14,64,GPU-Cuda,move-block-C-to-global-C
0.247892,14,64,GPU-Cuda,compute-col-block-B
0.004134,36,64,GPU-Cuda,move-block-C-to-global-C
0.246664,36,64,GPU-Cuda,compute-col-block-B
0.000007,36,64,GPU-Cuda,get-ready-allgatherv
0.668124,36,64,GPU-Cuda,perform-allgatherv
0.086041,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012299,36,64,GPU-Cuda,compute-block-C-result
0.001079,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004143,12,64,GPU-Cuda,move-block-C-to-global-C
0.247892,12,64,GPU-Cuda,compute-col-block-B
0.000007,12,64,GPU-Cuda,get-ready-allgatherv
0.675185,12,64,GPU-Cuda,perform-allgatherv
0.087254,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012155,12,64,GPU-Cuda,compute-block-C-result
0.000822,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004140,12,64,GPU-Cuda,move-block-C-to-global-C
0.249419,12,64,GPU-Cuda,compute-col-block-B
0.000007,12,64,GPU-Cuda,get-ready-allgatherv
0.663707,12,64,GPU-Cuda,perform-allgatherv
0.087047,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.004134,36,64,GPU-Cuda,move-block-C-to-global-C
0.247584,36,64,GPU-Cuda,compute-col-block-B
0.000007,36,64,GPU-Cuda,get-ready-allgatherv
0.669540,36,64,GPU-Cuda,perform-allgatherv
0.085847,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012436,36,64,GPU-Cuda,compute-block-C-result
0.000006,14,64,GPU-Cuda,get-ready-allgatherv
0.672196,14,64,GPU-Cuda,perform-allgatherv
0.085922,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012353,14,64,GPU-Cuda,compute-block-C-result
0.000774,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004152,14,64,GPU-Cuda,move-block-C-to-global-C
0.249415,14,64,GPU-Cuda,compute-col-block-B
0.000007,14,64,GPU-Cuda,get-ready-allgatherv
0.661265,14,64,GPU-Cuda,perform-allgatherv
0.086046,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012258,14,64,GPU-Cuda,compute-block-C-result
0.001103,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004133,36,64,GPU-Cuda,move-block-C-to-global-C
0.246774,36,64,GPU-Cuda,compute-col-block-B
0.000007,36,64,GPU-Cuda,get-ready-allgatherv
0.667937,36,64,GPU-Cuda,perform-allgatherv
0.087314,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012188,36,64,GPU-Cuda,compute-block-C-result
0.012169,12,64,GPU-Cuda,compute-block-C-result
0.000824,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004134,12,64,GPU-Cuda,move-block-C-to-global-C
0.248068,12,64,GPU-Cuda,compute-col-block-B
0.000007,12,64,GPU-Cuda,get-ready-allgatherv
0.663351,12,64,GPU-Cuda,perform-allgatherv
0.086669,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012343,12,64,GPU-Cuda,compute-block-C-result
0.000822,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004148,12,64,GPU-Cuda,move-block-C-to-global-C
0.249281,12,64,GPU-Cuda,compute-col-block-B
0.000007,12,64,GPU-Cuda,get-ready-allgatherv
0.662787,12,64,GPU-Cuda,perform-allgatherv
0.087416,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012171,12,64,GPU-Cuda,compute-block-C-result
0.000822,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.001058,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004203,36,64,GPU-Cuda,move-block-C-to-global-C
0.247836,36,64,GPU-Cuda,compute-col-block-B
0.000007,36,64,GPU-Cuda,get-ready-allgatherv
0.666930,36,64,GPU-Cuda,perform-allgatherv
0.085842,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.000687,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004157,14,64,GPU-Cuda,move-block-C-to-global-C
0.248301,14,64,GPU-Cuda,compute-col-block-B
0.000007,14,64,GPU-Cuda,get-ready-allgatherv
0.669707,14,64,GPU-Cuda,perform-allgatherv
0.086276,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012296,14,64,GPU-Cuda,compute-block-C-result
0.000709,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004201,14,64,GPU-Cuda,move-block-C-to-global-C
0.249354,14,64,GPU-Cuda,compute-col-block-B
0.000006,14,64,GPU-Cuda,get-ready-allgatherv
0.661957,14,64,GPU-Cuda,perform-allgatherv
0.086113,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012283,14,64,GPU-Cuda,compute-block-C-result
0.000693,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004152,14,64,GPU-Cuda,move-block-C-to-global-C
0.248106,14,64,GPU-Cuda,compute-col-block-B
0.000007,14,64,GPU-Cuda,get-ready-allgatherv
0.668790,14,64,GPU-Cuda,perform-allgatherv
0.086101,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012380,14,64,GPU-Cuda,compute-block-C-result
0.000688,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004158,14,64,GPU-Cuda,move-block-C-to-global-C
0.249125,14,64,GPU-Cuda,compute-col-block-B
0.000007,14,64,GPU-Cuda,get-ready-allgatherv
0.665566,14,64,GPU-Cuda,perform-allgatherv
0.084940,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012270,14,64,GPU-Cuda,compute-block-C-result
0.012468,36,64,GPU-Cuda,compute-block-C-result
0.001083,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004158,36,64,GPU-Cuda,move-block-C-to-global-C
0.246618,36,64,GPU-Cuda,compute-col-block-B
0.000007,36,64,GPU-Cuda,get-ready-allgatherv
0.670336,36,64,GPU-Cuda,perform-allgatherv
0.086171,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012511,36,64,GPU-Cuda,compute-block-C-result
0.001074,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004146,12,64,GPU-Cuda,move-block-C-to-global-C
0.248102,12,64,GPU-Cuda,compute-col-block-B
0.000007,12,64,GPU-Cuda,get-ready-allgatherv
0.663591,12,64,GPU-Cuda,perform-allgatherv
0.087701,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012158,12,64,GPU-Cuda,compute-block-C-result
0.000825,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004150,12,64,GPU-Cuda,move-block-C-to-global-C
0.249535,12,64,GPU-Cuda,compute-col-block-B
0.000007,12,64,GPU-Cuda,get-ready-allgatherv
0.659979,12,64,GPU-Cuda,perform-allgatherv
0.087660,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012191,12,64,GPU-Cuda,compute-block-C-result
0.000813,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004153,12,64,GPU-Cuda,move-block-C-to-global-C
0.248268,12,64,GPU-Cuda,compute-col-block-B
0.000007,12,64,GPU-Cuda,get-ready-allgatherv
0.664237,12,64,GPU-Cuda,perform-allgatherv
0.086853,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012343,12,64,GPU-Cuda,compute-block-C-result
0.000846,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004143,12,64,GPU-Cuda,move-block-C-to-global-C
0.249482,12,64,GPU-Cuda,compute-col-block-B
0.000007,12,64,GPU-Cuda,get-ready-allgatherv
0.662949,12,64,GPU-Cuda,perform-allgatherv
0.087450,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.004132,36,64,GPU-Cuda,move-block-C-to-global-C
0.247740,36,64,GPU-Cuda,compute-col-block-B
0.000007,36,64,GPU-Cuda,get-ready-allgatherv
0.669843,36,64,GPU-Cuda,perform-allgatherv
0.085988,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012467,36,64,GPU-Cuda,compute-block-C-result
0.000708,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004174,14,64,GPU-Cuda,move-block-C-to-global-C
0.248126,14,64,GPU-Cuda,compute-col-block-B
0.000007,14,64,GPU-Cuda,get-ready-allgatherv
0.668458,14,64,GPU-Cuda,perform-allgatherv
0.086460,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012265,14,64,GPU-Cuda,compute-block-C-result
0.000732,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004150,14,64,GPU-Cuda,move-block-C-to-global-C
0.249297,14,64,GPU-Cuda,compute-col-block-B
0.000006,14,64,GPU-Cuda,get-ready-allgatherv
0.001079,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004136,36,64,GPU-Cuda,move-block-C-to-global-C
0.247068,36,64,GPU-Cuda,compute-col-block-B
0.000008,36,64,GPU-Cuda,get-ready-allgatherv
0.669644,36,64,GPU-Cuda,perform-allgatherv
0.086055,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012500,36,64,GPU-Cuda,compute-block-C-result
0.001091,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004138,36,64,GPU-Cuda,move-block-C-to-global-C
0.248004,36,64,GPU-Cuda,compute-col-block-B
0.012177,12,64,GPU-Cuda,compute-block-C-result
0.000815,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004169,12,64,GPU-Cuda,move-block-C-to-global-C
0.248497,12,64,GPU-Cuda,compute-col-block-B
0.000007,12,64,GPU-Cuda,get-ready-allgatherv
0.670107,12,64,GPU-Cuda,perform-allgatherv
0.087920,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012175,12,64,GPU-Cuda,compute-block-C-result
0.000825,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004139,12,64,GPU-Cuda,move-block-C-to-global-C
0.249713,12,64,GPU-Cuda,compute-col-block-B
0.000007,12,64,GPU-Cuda,get-ready-allgatherv
0.660069,12,64,GPU-Cuda,perform-allgatherv
0.000006,36,64,GPU-Cuda,get-ready-allgatherv
0.669500,36,64,GPU-Cuda,perform-allgatherv
0.085709,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012431,36,64,GPU-Cuda,compute-block-C-result
0.001093,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004150,36,64,GPU-Cuda,move-block-C-to-global-C
0.666026,14,64,GPU-Cuda,perform-allgatherv
0.086122,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012367,14,64,GPU-Cuda,compute-block-C-result
0.000696,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004161,14,64,GPU-Cuda,move-block-C-to-global-C
0.248675,14,64,GPU-Cuda,compute-col-block-B
0.000006,14,64,GPU-Cuda,get-ready-allgatherv
0.670092,14,64,GPU-Cuda,perform-allgatherv
0.086073,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012332,14,64,GPU-Cuda,compute-block-C-result
0.000697,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004166,14,64,GPU-Cuda,move-block-C-to-global-C
0.249240,14,64,GPU-Cuda,compute-col-block-B
0.000006,14,64,GPU-Cuda,get-ready-allgatherv
0.665156,14,64,GPU-Cuda,perform-allgatherv
0.086481,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012262,14,64,GPU-Cuda,compute-block-C-result
0.247115,36,64,GPU-Cuda,compute-col-block-B
0.000007,36,64,GPU-Cuda,get-ready-allgatherv
0.667451,36,64,GPU-Cuda,perform-allgatherv
0.087157,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012341,36,64,GPU-Cuda,compute-block-C-result
0.001059,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.086096,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012282,12,64,GPU-Cuda,compute-block-C-result
0.000819,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004150,12,64,GPU-Cuda,move-block-C-to-global-C
0.248504,12,64,GPU-Cuda,compute-col-block-B
0.000007,12,64,GPU-Cuda,get-ready-allgatherv
0.671156,12,64,GPU-Cuda,perform-allgatherv
0.086997,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012346,12,64,GPU-Cuda,compute-block-C-result
0.000835,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004152,12,64,GPU-Cuda,move-block-C-to-global-C
0.249931,12,64,GPU-Cuda,compute-col-block-B
0.000006,12,64,GPU-Cuda,get-ready-allgatherv
0.660544,12,64,GPU-Cuda,perform-allgatherv
0.004135,36,64,GPU-Cuda,move-block-C-to-global-C
0.248185,36,64,GPU-Cuda,compute-col-block-B
0.000006,36,64,GPU-Cuda,get-ready-allgatherv
0.667150,36,64,GPU-Cuda,perform-allgatherv
0.085733,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012551,36,64,GPU-Cuda,compute-block-C-result
0.001092,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.000697,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004157,14,64,GPU-Cuda,move-block-C-to-global-C
0.248835,14,64,GPU-Cuda,compute-col-block-B
0.000007,14,64,GPU-Cuda,get-ready-allgatherv
0.667181,14,64,GPU-Cuda,perform-allgatherv
0.086278,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012362,14,64,GPU-Cuda,compute-block-C-result
0.000691,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004166,14,64,GPU-Cuda,move-block-C-to-global-C
0.249579,14,64,GPU-Cuda,compute-col-block-B
0.000007,14,64,GPU-Cuda,get-ready-allgatherv
0.669083,14,64,GPU-Cuda,perform-allgatherv
0.086321,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.004147,36,64,GPU-Cuda,move-block-C-to-global-C
0.247246,36,64,GPU-Cuda,compute-col-block-B
0.000007,36,64,GPU-Cuda,get-ready-allgatherv
0.667250,36,64,GPU-Cuda,perform-allgatherv
0.085074,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.087544,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012181,12,64,GPU-Cuda,compute-block-C-result
0.000821,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004150,12,64,GPU-Cuda,move-block-C-to-global-C
0.248620,12,64,GPU-Cuda,compute-col-block-B
0.000007,12,64,GPU-Cuda,get-ready-allgatherv
0.668995,12,64,GPU-Cuda,perform-allgatherv
0.087530,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012177,12,64,GPU-Cuda,compute-block-C-result
0.000812,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004180,12,64,GPU-Cuda,move-block-C-to-global-C
0.249524,12,64,GPU-Cuda,compute-col-block-B
0.000007,12,64,GPU-Cuda,get-ready-allgatherv
0.661564,12,64,GPU-Cuda,perform-allgatherv
0.012298,36,64,GPU-Cuda,compute-block-C-result
0.001061,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004138,36,64,GPU-Cuda,move-block-C-to-global-C
0.248167,36,64,GPU-Cuda,compute-col-block-B
0.000006,36,64,GPU-Cuda,get-ready-allgatherv
0.672018,36,64,GPU-Cuda,perform-allgatherv
0.085433,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012389,36,64,GPU-Cuda,compute-block-C-result
0.001092,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004140,36,64,GPU-Cuda,move-block-C-to-global-C
0.247547,36,64,GPU-Cuda,compute-col-block-B
0.012220,14,64,GPU-Cuda,compute-block-C-result
0.000692,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004165,14,64,GPU-Cuda,move-block-C-to-global-C
0.248662,14,64,GPU-Cuda,compute-col-block-B
0.000006,14,64,GPU-Cuda,get-ready-allgatherv
0.669962,14,64,GPU-Cuda,perform-allgatherv
0.085414,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012220,14,64,GPU-Cuda,compute-block-C-result
0.000713,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004151,14,64,GPU-Cuda,move-block-C-to-global-C
0.249339,14,64,GPU-Cuda,compute-col-block-B
0.000007,14,64,GPU-Cuda,get-ready-allgatherv
0.671646,14,64,GPU-Cuda,perform-allgatherv
0.000007,36,64,GPU-Cuda,get-ready-allgatherv
0.672508,36,64,GPU-Cuda,perform-allgatherv
0.084586,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012291,36,64,GPU-Cuda,compute-block-C-result
0.001055,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004150,36,64,GPU-Cuda,move-block-C-to-global-C
0.248397,36,64,GPU-Cuda,compute-col-block-B
0.000007,36,64,GPU-Cuda,get-ready-allgatherv
0.673211,36,64,GPU-Cuda,perform-allgatherv
0.085834,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.087670,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012163,12,64,GPU-Cuda,compute-block-C-result
0.000818,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004157,12,64,GPU-Cuda,move-block-C-to-global-C
0.248781,12,64,GPU-Cuda,compute-col-block-B
0.000007,12,64,GPU-Cuda,get-ready-allgatherv
0.667494,12,64,GPU-Cuda,perform-allgatherv
0.087906,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012189,12,64,GPU-Cuda,compute-block-C-result
0.000817,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004140,12,64,GPU-Cuda,move-block-C-to-global-C
0.249821,12,64,GPU-Cuda,compute-col-block-B
0.000007,12,64,GPU-Cuda,get-ready-allgatherv
0.662752,12,64,GPU-Cuda,perform-allgatherv
0.012395,36,64,GPU-Cuda,compute-block-C-result
0.001071,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004139,36,64,GPU-Cuda,move-block-C-to-global-C
0.247811,36,64,GPU-Cuda,compute-col-block-B
0.000007,36,64,GPU-Cuda,get-ready-allgatherv
0.673256,36,64,GPU-Cuda,perform-allgatherv
0.084774,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012290,36,64,GPU-Cuda,compute-block-C-result
0.001049,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.086045,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012348,14,64,GPU-Cuda,compute-block-C-result
0.000795,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004157,14,64,GPU-Cuda,move-block-C-to-global-C
0.248772,14,64,GPU-Cuda,compute-col-block-B
0.000006,14,64,GPU-Cuda,get-ready-allgatherv
0.668190,14,64,GPU-Cuda,perform-allgatherv
0.086196,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012389,14,64,GPU-Cuda,compute-block-C-result
0.000689,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004175,14,64,GPU-Cuda,move-block-C-to-global-C
0.249418,14,64,GPU-Cuda,compute-col-block-B
0.000007,14,64,GPU-Cuda,get-ready-allgatherv
0.661870,14,64,GPU-Cuda,perform-allgatherv
0.086087,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012267,14,64,GPU-Cuda,compute-block-C-result
0.004151,36,64,GPU-Cuda,move-block-C-to-global-C
0.248565,36,64,GPU-Cuda,compute-col-block-B
0.000007,36,64,GPU-Cuda,get-ready-allgatherv
0.674007,36,64,GPU-Cuda,perform-allgatherv
0.084917,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012297,36,64,GPU-Cuda,compute-block-C-result
0.001080,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004151,36,64,GPU-Cuda,move-block-C-to-global-C
0.085049,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012310,12,64,GPU-Cuda,compute-block-C-result
0.000818,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004137,12,64,GPU-Cuda,move-block-C-to-global-C
0.248829,12,64,GPU-Cuda,compute-col-block-B
0.000007,12,64,GPU-Cuda,get-ready-allgatherv
0.669428,12,64,GPU-Cuda,perform-allgatherv
0.086784,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012332,12,64,GPU-Cuda,compute-block-C-result
0.000833,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004149,12,64,GPU-Cuda,move-block-C-to-global-C
0.249939,12,64,GPU-Cuda,compute-col-block-B
0.000006,12,64,GPU-Cuda,get-ready-allgatherv
0.665528,12,64,GPU-Cuda,perform-allgatherv
0.247738,36,64,GPU-Cuda,compute-col-block-B
0.000007,36,64,GPU-Cuda,get-ready-allgatherv
0.675716,36,64,GPU-Cuda,perform-allgatherv
0.085001,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012289,36,64,GPU-Cuda,compute-block-C-result
0.001076,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004147,36,64,GPU-Cuda,move-block-C-to-global-C
0.248731,36,64,GPU-Cuda,compute-col-block-B
0.000007,36,64,GPU-Cuda,get-ready-allgatherv
0.000694,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004232,14,64,GPU-Cuda,move-block-C-to-global-C
0.248894,14,64,GPU-Cuda,compute-col-block-B
0.000007,14,64,GPU-Cuda,get-ready-allgatherv
0.667328,14,64,GPU-Cuda,perform-allgatherv
0.086663,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012364,14,64,GPU-Cuda,compute-block-C-result
0.000781,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004190,14,64,GPU-Cuda,move-block-C-to-global-C
0.249554,14,64,GPU-Cuda,compute-col-block-B
0.673293,36,64,GPU-Cuda,perform-allgatherv
0.084816,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012288,36,64,GPU-Cuda,compute-block-C-result
0.001077,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004144,36,64,GPU-Cuda,move-block-C-to-global-C
0.247946,36,64,GPU-Cuda,compute-col-block-B
0.000007,36,64,GPU-Cuda,get-ready-allgatherv
0.675945,36,64,GPU-Cuda,perform-allgatherv
0.087691,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012169,12,64,GPU-Cuda,compute-block-C-result
0.000825,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004148,12,64,GPU-Cuda,move-block-C-to-global-C
0.248957,12,64,GPU-Cuda,compute-col-block-B
0.000007,12,64,GPU-Cuda,get-ready-allgatherv
0.669238,12,64,GPU-Cuda,perform-allgatherv
0.087782,12,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012153,12,64,GPU-Cuda,compute-block-C-result
0.000823,12,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.084649,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012288,36,64,GPU-Cuda,compute-block-C-result
0.001045,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004152,36,64,GPU-Cuda,move-block-C-to-global-C
0.248884,36,64,GPU-Cuda,compute-col-block-B
0.000008,36,64,GPU-Cuda,get-ready-allgatherv
0.675991,36,64,GPU-Cuda,perform-allgatherv
0.085649,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012313,36,64,GPU-Cuda,compute-block-C-result
0.001077,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.000007,14,64,GPU-Cuda,get-ready-allgatherv
0.664899,14,64,GPU-Cuda,perform-allgatherv
0.085590,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012684,14,64,GPU-Cuda,compute-block-C-result
0.000687,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004158,14,64,GPU-Cuda,move-block-C-to-global-C
0.249145,14,64,GPU-Cuda,compute-col-block-B
0.000007,14,64,GPU-Cuda,get-ready-allgatherv
0.670422,14,64,GPU-Cuda,perform-allgatherv
0.086147,14,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012380,14,64,GPU-Cuda,compute-block-C-result
0.000690,14,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004159,14,64,GPU-Cuda,move-block-C-to-global-C
0.249533,14,64,GPU-Cuda,compute-col-block-B
0.000007,14,64,GPU-Cuda,get-ready-allgatherv
0.004140,36,64,GPU-Cuda,move-block-C-to-global-C
0.248010,36,64,GPU-Cuda,compute-col-block-B
0.000007,36,64,GPU-Cuda,get-ready-allgatherv
0.675064,36,64,GPU-Cuda,perform-allgatherv
0.085884,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012272,36,64,GPU-Cuda,compute-block-C-result
0.001070,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004138,36,64,GPU-Cuda,move-block-C-to-global-C
0.248937,36,64,GPU-Cuda,compute-col-block-B
0.000008,36,64,GPU-Cuda,get-ready-allgatherv
0.672111,36,64,GPU-Cuda,perform-allgatherv
0.085417,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012227,36,64,GPU-Cuda,compute-block-C-result
0.001060,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004134,36,64,GPU-Cuda,move-block-C-to-global-C
0.248166,36,64,GPU-Cuda,compute-col-block-B
0.000007,36,64,GPU-Cuda,get-ready-allgatherv
0.675786,36,64,GPU-Cuda,perform-allgatherv
0.085387,36,64,GPU-Cuda,copy-column-B-cpu-to-gpu
0.012240,36,64,GPU-Cuda,compute-block-C-result
0.001070,36,64,GPU-Cuda,copy-block-C-gpu-to-cpu
0.004139,36,64,GPU-Cuda,move-block-C-to-global-C
